v_a,v_b,v_c,i_a,i_b,i_c,p_a,p_b,p_c,q_a,q_b,q_c,freq
225.1664905464867,165.51960040700268,259.2467224985964,42.03935862279366,37.335334654681574,49.64587539021782,8.181194748166808,5.341046611177171,11.123804250862346,4.761350696660353,3.1084208096527917,6.473911787911509,50.01029173905232
238.95835355261767,237.82105828186064,243.78647239460912,36.79121644622683,36.449442560378735,36.791826684962636,8.003738493213376,7.891648332607937,8.165588304056246,3.6375605766557992,3.586617539274568,3.711118513582453,50.07714017949038
226.99436723665576,213.801400637191,221.27236061678556,61.65916520255223,61.91690480608627,63.00815868804256,12.753147314430676,12.062142069428607,12.70365271106396,5.766556745314789,5.454106739181345,5.74417690198168,49.83332365932108
227.3615740279152,294.60928826363937,186.5560207778396,48.76863564647732,44.83421888052188,47.33272383260641,9.451166933336037,11.258584806068784,7.526594658931253,5.798423099143069,6.9072992429017885,4.617671091418243,50.06025802679783
236.840396752443,243.22379227944805,246.2761386697612,51.25901388394959,51.26185116960118,51.135776038889574,10.473233522614933,10.756106685796066,10.864304945487252,6.139703700075289,6.3055318946710655,6.368960753956332,50.085112409838025
228.10861727711296,228.2212034687768,228.28277547837425,54.46981717009852,54.369428031612024,54.48929862950158,11.327270384257766,11.311974390322558,11.339972979553984,5.106312993895525,5.099417587505788,5.112039300871249,49.936141417485494
225.0077957356164,232.55276498772844,258.5385250754903,66.23256690528054,66.92339953690133,68.31398416348055,14.432340181764303,15.071868849476493,17.104188990265754,3.7151463963790845,3.8797726867317843,4.402928789778882,50.19913704184169
233.76867818589224,226.164221608832,206.40199118327894,40.01693224708945,43.73137913035081,43.26236699523831,8.301726808444586,8.777187991241494,7.924328745988893,4.31182609854207,4.558775436207821,4.1158096729497,50.051879301745174
224.42959320883458,201.6942654351143,200.39327972603513,43.6906916626221,30.744985451494554,26.485633500661425,9.053656269595722,5.725623704000631,4.900591225562737,3.7654784161302097,2.381326597156156,2.038189869003893,49.905793981642574
227.25800430445835,180.6193928647621,232.71971626665388,49.41279572895371,51.36099845649608,66.25986101400107,10.052404020665515,8.304417137616616,13.803684341473673,5.004977104927039,4.134674408041073,6.872696715202431,50.04465365069407
229.26329886689246,238.23628250139046,251.01867436919167,59.63925423055571,51.64773453890432,59.09792162289232,12.12795522731717,10.913901348786366,13.158278773356775,6.313964793027967,5.681913197997613,6.8503640848450145,50.02494509459301
228.54255289373324,213.94941290636083,231.5916338411494,30.344441085234948,28.099058590151635,38.94861919228954,5.270917820453064,4.569228712420849,6.855749813202321,4.50683872470064,3.906867381472905,5.8619314126099535,49.941288472937984
234.31271742307584,261.2437461905013,301.9656693999272,33.050265614833876,31.05255144080575,30.50896878709853,6.864672616892416,7.191048336439371,8.166465176622436,3.5843153728718438,3.754728963466909,4.264032432160065,50.0820232398306
230.54670288170453,244.7222417727353,242.8923061530984,50.01976844755811,45.21668313478128,51.41462078449021,9.256652857525724,8.88230186243295,10.024293639139135,6.877421536630718,6.599289728563937,7.447756119240881,50.15328733556363
231.70607921246017,256.1273768672124,243.14769605345435,65.00274609000988,72.9656033018713,77.01695509193456,12.722883476249175,15.786672392718378,15.818777607462017,8.060891092429085,10.002028793796324,10.022369830482752,50.00745095938268
233.01739020833992,194.3394099441498,221.2857742881678,51.80071037695981,43.629567630532414,55.79495199545154,10.596607171988536,7.443626517721828,10.839049239877747,5.779971814767582,4.060162915713233,5.912213040319275,49.97270666797745
230.9248528753658,218.7281381896578,251.18363192686107,54.52756352076695,57.06896516420018,52.99880349610183,8.931557016686815,8.854113010224463,9.442735129588831,8.875807034083945,8.79884642620539,9.383794418779443,50.170732980955925
229.28672900955397,197.22971895471346,210.35793143473714,65.48639295024037,61.954673993153385,64.97900885754252,14.808544600491675,12.051159129504963,13.48075957813305,2.482350034139059,2.020130680198555,2.259773995473394,50.032021657794886
231.3212738180367,231.34428559979105,231.3816563412864,49.596660897859564,49.61797383876635,49.63428103400192,9.897735644598818,9.902973999556318,9.907828887354015,5.801647595669052,5.804718104979032,5.807563841532333,50.07453607240779
229.3883830893363,229.41403164002813,229.41106636378066,38.566610089161394,38.568410104690436,38.557917310808335,6.401580203568034,6.402594795706772,6.400770193166367,6.106098902629399,6.10706666367401,6.10532628032874,50.008747375368074
224.33289490853687,246.98866977975155,231.89738006741717,53.499237152493926,48.062522114088395,49.473082545214545,10.786011455492513,10.668513598505578,10.310628522705617,5.2632014465615535,5.205866546314754,5.031230977232917,49.91046456263408
235.31886991892787,226.26876414395926,230.32904520845625,54.805867584277124,54.22494106151249,55.938066400999915,12.439212406544957,11.834032726460011,12.426969429495669,3.4051224762604133,3.239459983854618,3.401771071447603,49.912701103311065
229.42763814100567,233.21649849742448,252.3286864759151,51.477559074001285,55.19816852963001,45.83298348080519,9.60664725740234,10.471095079585128,9.407038462428401,6.8700277499203946,7.488222669295406,6.7272809701276355,49.923817532834114
234.1335148719074,210.86539784071672,206.97934932516736,53.01960900171765,57.225819335363475,46.768396913993946,8.785434502795528,8.540051286657498,6.850821324761644,8.77013564492466,8.525179736388365,6.83889138074887,49.945259247723314
235.44952479545415,255.47653424737445,232.3916863163586,44.28816025915813,34.54445915970182,50.33547114721261,7.985435755248255,6.758379508242631,8.95793459518682,6.7058337126625585,5.67540338917075,7.522497412210727,50.00438287994604
241.0459198334434,224.69008858923078,217.0505615940551,68.92191760833067,64.44469845880371,66.41632140674946,12.162587803821205,10.600832271076776,10.553696074874349,11.317011855612591,9.863833784899352,9.819974624344413,49.91162808593089
233.62295889361562,223.91376432830566,234.76955577931707,54.4848545419644,50.6315582542499,50.02580522316221,10.365714695916694,9.232302377107878,9.564093239999377,7.3876371931959754,6.579855072301127,6.816322174760099,49.984146230758356
234.45005063413214,249.22535391719146,206.5460942843244,65.7943789169486,57.11245880035938,64.00769336495291,14.85426079152739,13.706766077388366,12.730958012435767,4.158947798015663,3.8376682216314113,3.564458072706644,49.93882403604954
229.21487585777646,244.66362399500042,247.76999046962533,37.89839056585842,38.645020368608556,35.11309494002202,7.291822204486581,7.936617474520569,7.3028153365902515,4.721347717672735,5.13884317918687,4.728465609156129,50.15914003677628
229.49182076135475,189.6953676575542,267.05868267021,54.16801574483114,54.03223003019228,59.73864594707193,9.804742980280032,8.084174750240413,12.583114600599417,7.641967942008693,6.300930519360631,9.807473646357211,50.11671207880033
216.4369371809478,213.44748142960378,222.8512323617697,48.50544306835011,46.49340823694758,46.78202721272387,7.375476752657437,6.971892166670406,7.324235842022002,7.47115155448725,7.062331662827001,7.419245945943459,49.856916879837534
223.14720478966495,270.65866322771564,288.09873779590833,72.91911266818687,64.99495386547702,60.749138291193375,15.724076986100922,16.999412308368292,16.912733777756195,4.185868978771293,4.525372948875806,4.50229846426629,50.18674620041614
227.6172428839038,216.25430825480092,227.73371933353386,36.95410556199528,39.09352376265931,36.25721517272573,8.029769101453702,8.07058080324497,7.8823730821088684,2.504858715292668,2.517589784595679,2.458879036550908,49.91064049862809
215.57837816410898,217.8662972169271,206.98697299291555,49.1291527385685,51.61488948949647,46.87338718207989,9.965667019427539,10.581005774756118,9.129169033478767,3.585894537891704,3.807308706896579,3.2849017841780226,50.1879874549421
231.45601377569017,130.67452492110664,135.50050693480756,46.36426705084971,55.34493492638159,53.33597438833496,7.902300467493088,5.325623763934392,5.32185238852639,7.260454445724916,4.893062329403199,4.889597275212947,49.9815967600801
224.40616918593076,198.993427060874,244.04333436766962,47.834768024638265,51.478357262350016,44.943263503194395,10.294815135971167,9.824342605795483,10.51893189702484,3.0404753970751637,2.9015258254601575,3.106666143490309,49.9060758459318
226.97546618035912,244.60615820157923,203.916441911606,54.97788309417778,47.66511159757599,55.14052371857218,10.926017740358457,10.20852441787471,9.845053996224214,6.028130648009078,5.6322733842019765,5.43173854703959,50.05374120028204
224.71887979665985,237.40969249490564,218.2434256122,46.13677524552824,47.10626753814168,42.14742372393161,7.695612557121453,8.30105969782716,6.827608345094187,6.947583500517801,7.494179958432006,6.1639510479874335,49.77947056272441
237.08205895850148,250.55741734175484,209.09390818478755,57.732399866657595,59.16753149304404,77.06928446393906,12.995725947820779,14.075795794648021,15.300476288809877,4.295780795368687,4.652801505430314,5.0576237499441214,49.98421624901597
231.79103316935186,245.9823653212756,231.3296054238059,46.37652442453898,45.386765040747015,45.788245370328895,10.411370725676823,10.813002016371541,10.258841025092218,2.675556711512795,2.7787695663505954,2.6363590040392055,50.07418222943901
223.95400644380197,230.20901159897355,245.5277486775465,50.56741683296819,43.84887433949565,55.435243522417544,8.673836168131775,7.731475410523417,10.424810067849414,7.28114746529262,6.4900940595503265,8.750981449310396,50.011345604005655
224.89468500896572,276.47616484443205,241.17549809360457,64.48820108337715,62.6945294199963,72.23157528000131,11.145999287263704,13.321308939005737,13.388127121042578,9.279292302056307,11.090285967654687,11.145913590286993,49.968491807209105
225.35431829745121,219.70851579430604,224.42574060864396,38.65979814065042,40.50548476966031,39.302390194120825,7.894821013209408,8.06450185671668,7.992974948682906,3.6842097629369857,3.763393295937532,3.7300144349792137,49.96532284232333
227.24641605940712,257.2163052544892,299.415521069262,30.52657525859186,22.357424973031048,24.577881713012964,5.316360040873049,4.407167289842875,5.639726167580809,4.456348900208569,3.6942334518602746,4.727405087532215,50.09784578056666
235.50665082444775,224.40353329739983,255.98782538732945,57.16340080540411,57.13932688815911,59.00214135293665,11.081561989602326,10.554667498772139,12.432739393970644,7.644223279158869,7.280763765396837,8.576285183287279,50.232469891432345
232.28520032798184,237.56165236458176,211.8540514923202,45.0843806098107,32.299310108634046,54.36312642362586,9.34835355195405,6.849471526618758,10.280841886508176,4.720187257392995,3.458447312688985,5.191020921306999,49.858727424109944
227.78368267591048,228.8334786863888,239.39013584236997,47.11424882845899,46.02337439667584,45.94176229800647,7.836679510537462,7.690511486280148,8.031027378096733,7.332067318558182,7.195311210025963,7.513900918649488,49.988544057252746
239.03795161096153,282.0337182299436,165.96925222916548,48.563404701028816,54.554467554389994,38.62972427135304,8.94254979961302,11.85268483174198,4.938949977215895,7.401891693485216,9.810657068453308,4.088047998622867,49.98349194349969
243.8998181211178,275.9509787489103,228.94475947179637,39.6200864501077,39.49360385259575,33.93135272133905,8.418688680892581,9.494590947275299,6.76782990805324,4.744013480198992,5.350294939053831,3.813738401845073,49.86462453252902
220.17983921014545,250.78420238402433,241.2216377848136,30.180355142612868,33.89101874153365,19.737743950852288,5.81817838851098,7.441661919967191,4.168683364177197,3.2103318473132223,4.106131277408777,2.30017989682298,49.85008187980423
228.76832359410076,224.57076592881856,222.10429983026413,26.985282823300132,27.657582488296473,27.83137003307217,5.672738720003737,5.707387420000502,5.680171768573197,2.435288540141446,2.4501631159323902,2.4384795240546815,49.91791210775903
230.70577707345598,231.49456741848735,223.79580503947992,48.28326346075217,50.810355021198745,40.44983444583098,9.751581263018867,10.29705402255693,7.924806159214321,5.384148884958656,5.685321225200529,4.375529987886103,50.109848487605184
227.42414550453992,239.0043925064427,227.09247311936818,48.7348110304605,52.11314895147475,48.73041793323634,8.773282007176775,9.859149006889051,8.759697472265616,6.772952910789575,7.611239660311066,6.762465682042911,50.0439452690458
237.8400251552166,215.36564603041398,176.1759089019876,34.09858169319702,30.261659410960277,36.002898420535786,7.207132907222774,5.79175844910883,5.636704391960752,3.7187978375336654,2.9884808665701357,2.908474753203581,49.933534890249796
231.65056895235472,249.70603734998667,234.61954850144036,41.85989330708444,44.65930130697328,53.39769604852089,6.972636926621169,8.01874735272587,9.008495727826348,6.73881185782835,7.749841317446049,8.706398808763112,49.96343229174695
224.83760516052564,208.67726647259406,248.78877080873232,54.394860480085114,52.43239758411425,61.7105808120634,9.932989394725265,8.886444036074733,12.469342734198257,7.135045219249358,6.383292835225635,8.95695351392085,49.990169015254565
232.457227554472,212.2618358462379,211.30946605320267,47.70918969078291,50.766988425204104,40.139626200959185,10.369329609760621,10.075321255099134,7.9304505571312935,3.9335451000336334,3.8220147343908017,3.00837046405577,49.886296711685254
221.65827555945637,213.16632585728897,210.77183589826785,43.713297529691395,43.149201921484654,50.59728122460764,7.348821252883089,6.976081282760386,8.088349790758862,6.3150275338048365,5.994722672212102,6.950523066763642,49.738186680130774
232.52668573823675,228.76186201966163,209.57770880019126,55.27839349915587,49.06151630239969,52.4727000969039,12.60739477966674,11.00833727147739,10.786378059406417,2.504244905624439,2.18661928283185,2.1425308541120947,49.81003297191411
227.02288398561979,161.3474256289557,206.140408365846,27.472066052686607,18.385214493140538,16.598041437559008,4.958279290554309,2.3583093294868704,2.7201321541863295,3.78325083053301,1.7994298438234024,2.0755067692716658,50.033596817344055
224.0900900196589,225.18274927244133,222.8646227208367,59.959736788464454,61.21689123293388,62.85304401367487,10.433702841598485,10.704403788862546,10.87736107033384,8.466063320725183,8.685714138398529,8.826054276405769,49.93017381512486
224.34218696726836,207.76346775993707,247.244099141854,41.50279078522304,43.23129660176945,42.02181367064186,7.392892498044159,7.131708561896973,8.249485599420598,5.660091619671827,5.460125908203591,6.3159100879982875,49.951701607392714
235.18590702824525,236.50933292425697,238.56904146812678,40.89513296468479,40.617612482438616,38.88039396317278,7.095559769172872,7.087065049340701,6.843030670117773,6.492931981849748,6.485158720842945,6.261850246660067,49.97559716478289
233.7703106361556,246.91068342471115,225.80819058570665,57.03140197236049,56.56838740245548,57.41970481992599,11.524481632944022,12.07345807682565,11.20775541178838,6.703370393074403,7.022689956211344,6.51914230879026,50.24984304837215
234.7899697074001,247.25037043861462,204.6814329975468,56.63545618498435,44.246022278303,48.78998529719141,11.665330588123393,9.597106025461303,8.760688614002918,6.3829377371816385,5.251263970179932,4.7936001072227175,49.897391915580435
233.29654059755663,233.86789367409347,239.87808652998245,60.65376272259603,61.179208051143675,58.90108162673712,9.998553962890846,10.10987074095254,9.983549919051356,10.013005400065907,10.124483070135652,9.99797967009083,49.974195448438884
223.88389884969035,237.78331680683982,263.90486475757007,64.24627732077244,66.2668974195746,64.4803606524883,11.89149588409966,13.026977972982879,14.068264156826771,8.09217858363021,8.864875638005229,9.573472255155684,50.15512452664277
238.50214648229547,252.3251484779381,235.45565287426666,46.51842603182687,40.678496456965945,50.43508017086247,7.826092494502322,7.240242333643889,8.37663341088536,7.86419931656253,7.275496533166163,8.417420927653968,49.99250734438816
230.09799808288815,243.16961811473465,232.03363740635854,41.975699601351636,40.60146421650497,44.96397526811308,7.511536294019441,7.67836928367965,8.11397443556659,6.071566271179888,6.20641718759595,6.558516338052651,50.05789286485712
232.7566710804487,231.77542071402016,231.0797446133668,40.49046616905528,40.29209070037358,39.76516293819884,8.03490444421393,7.96183151799382,7.834124108554667,4.9254561401341554,4.880661893279409,4.8023763021650465,50.069593210094084
221.24512212797387,214.5219464106123,213.85986450145003,48.22508116225717,51.151255984857585,50.66453977209772,9.053069957836907,9.31059070701158,9.193536275306506,5.646372258164986,5.8069871678932605,5.7339806740792305,50.00824417666348
232.1256662335686,225.34580512230067,230.8004572166715,53.97397023459234,53.7748420968161,54.224512676613685,12.16452384764811,11.765657651809768,12.15122067811106,2.9989632817735856,2.9006293814383772,2.995683604124671,49.92525443460418
229.45930504804292,281.2516038869393,216.95698642515188,61.121006192213386,72.5118515497316,66.71150678895634,11.863727562922849,17.251584849281436,12.243325219959889,7.479740869273099,10.87663076992576,7.719066333732834,50.068529008471096
229.70365988699828,180.76313133048902,248.72315914913588,64.75112364309855,66.56161426423176,64.46631905541258,13.771376931853698,11.140273244359493,14.846060968648821,5.6189202168456,4.545392001371202,6.057406788736747,49.98065723714188
240.71503527292455,251.20746350716774,231.96018975557925,45.30235535662863,43.03122280008602,44.016045781225436,8.15211969552504,8.08095658526339,7.632574074628251,7.243000409107199,7.179773364364295,6.781394190693727,50.015875605093754
230.2243661782985,241.47071183302577,226.91033500763027,47.1209392313208,40.46227552417122,50.726876107438514,10.16449930798175,9.154519027191014,10.784826465049367,3.7908421236674044,3.41417076224693,4.022192655180568,50.02450386643154
225.5999400915462,204.09765269931697,253.90966650445952,52.691809202551596,54.73201174830761,48.16236370780424,9.130030395904587,8.579649660674269,9.392412566726556,7.612470639300483,7.1535721465575905,7.83124061979848,49.978421287367176
228.06119108646737,239.72070258165814,217.45910619732737,32.34612412970026,27.22215789350837,35.70285390347468,6.251581655615557,5.530244870953163,6.5795592559069505,3.9161608034138933,3.4642958198352174,4.121614893820785,50.1740941486597
225.9513758211636,234.92457742756383,256.2680934845606,51.87800338042522,60.68408653542736,58.81661581655247,9.787484997701432,11.903540104585419,12.58541197988369,6.450443650459538,7.845030128132592,8.294417903386153,49.9212825930013
238.22690916353568,178.38002119841053,239.86450830050143,57.674793445541304,68.6461393428848,48.210419217290905,11.183940779215614,9.967364113441963,9.412931426178433,7.9811333102670465,7.112954486417741,6.717297778645886,49.99982858463309
231.8269712096257,219.2394364204391,234.3492176197758,49.6083788455724,51.630758411866026,49.91928397552046,8.925501314798963,8.784980536255189,9.079155981602357,7.252469339769914,7.138288342866183,7.3773223559312004,49.934546642900166
224.32447739392143,222.8405251769921,220.7151543704529,46.06617702255343,45.66986642202646,46.22402548889359,9.907298823604886,9.757090657061537,9.781294667830515,2.938069924309237,2.8935247758924802,2.9007026229882555,49.92375820493971
228.01442334216074,250.33383717143101,213.89665868930857,49.58528222000852,51.19772721978907,46.23067247806518,10.25166483515786,11.6211612795924,8.96630486201986,4.767872844653887,5.40480206671316,4.170074047085674,49.890096077546815
228.3755818900413,231.93639695323643,230.24909820518405,61.06231558859969,62.33672672760962,60.2574694331679,11.60883117148658,12.035896904595523,11.549797925207159,7.726708235910515,8.01095841308537,7.687416367204552,50.02006986942889
223.65354447378448,236.89124410802003,245.10622584981817,65.36156772854946,62.694358412059486,61.45421610665865,12.514097049310832,12.713898621742374,12.894582912649925,7.556019020402504,7.676659325144443,7.785756604269394,49.98886811512022
222.05655934811205,224.23046780810205,211.86165107461898,42.80010466778061,42.38367742230501,43.894950066056325,8.506382962038494,8.506085663866163,8.32345058153117,4.238903268534919,4.238755118821928,4.147744350683007,49.9075937192659
231.84508218912583,235.11459970370683,232.18741586687628,51.2428569485085,49.80325407006385,51.6790601290477,8.797575367762512,8.67099809121443,8.885565192010295,7.984151545445768,7.869277603942189,8.06400583050546,50.0936056167936
227.55079028996798,216.8627665017285,221.31428532553528,57.15174390128058,57.543505894093826,53.849832250561356,10.31026859815241,9.893351888578033,9.448349436631148,7.926312033689334,7.605795463176542,7.2636871799335685,49.99488813069846
232.36572726633892,236.34634276278157,240.35460785896677,42.970885619604324,45.405143028791805,40.89659310662041,7.744942113373965,8.323878528128388,7.624500239730695,6.302009171281225,6.773085977532736,6.204006399769802,49.976219296257405
235.81762929813164,211.68954242171947,261.128361886644,61.910906831461915,60.755444556605234,51.08857844937452,10.31834510952914,9.089735000108913,9.428540648780793,10.328722378900547,9.098876643231872,9.438023032346479,49.98531464787447
237.31127302017364,297.08995484068026,222.97241493726773,47.09546083772211,47.464417886944474,49.005278215031296,8.909383217155556,11.241036198069388,8.710522688373462,6.74775588494417,8.513694641884523,6.5971436292283485,50.10725417995727
237.29827414792754,265.16670865515795,208.62449989599503,60.48399887813541,63.952459187787724,70.21555281659046,12.25853922465792,14.483712381777321,12.511295244914507,7.465226516381571,8.820316331867462,7.619150316763847,49.991893289456456
227.50430524264817,218.10261939312127,197.98104378063954,61.97168027247854,64.29761140927543,46.266535735445295,12.743441381664976,12.675338189134315,8.279315382209026,6.031711346789287,5.999476820271922,3.918756247929053,49.91924086599017
222.103171503185,208.5581761446465,232.42223245737858,51.47298000389084,54.406311359786216,57.182504075078604,11.027110268345869,10.944707210803513,12.819423146353403,3.0167199421271502,2.9941766881892744,3.5070484026248705,49.9319505952236
244.67703103194233,237.56766456043596,230.27392970338815,39.72076234989261,33.774853764082,42.31432015960828,7.006822075868449,5.784836889656914,7.024937301937703,6.734887184500705,5.56032726544557,6.752299358318894,49.82893966455635
227.88600572695069,226.42971083844014,234.4256202212025,40.4538189804994,39.850369587651684,41.444954191808456,7.065869745002622,6.915987657942042,7.446722696047618,5.921220324910761,5.795618680347354,6.240376255590749,50.05182189504454
220.2921609968989,231.9044616465475,230.8290549981894,26.150944910494175,30.810825734235827,26.13911444079046,5.600540757528529,6.94633901015584,5.86576793030842,1.3495609730866376,1.6738576576438446,1.4134727017718876,50.034611732879775
229.94177225582922,237.01358441759,206.75380469074403,52.972272215850865,41.567563348314664,62.566766308096774,11.136007601782747,9.007221605265833,11.826609631096465,4.935062756189908,3.9916642903315154,5.2411117888494845,50.166725684174956
229.83976252918143,192.89803001934078,188.70717491470774,50.33524702388588,55.349009074362264,48.8548006097075,11.260202312280422,10.39169681569439,8.97314081420697,2.655288817015566,2.4504849539369813,2.115972679414887,49.778240892064126
234.96478565226482,233.53441326812225,234.5685525758319,62.01931669539543,62.16503244198778,62.163450965820765,13.202943357272687,13.15340084109932,13.211310751861953,6.167319528911364,6.144177376495849,6.171228081319721,50.000878844263205
224.50541872635904,218.46735341913057,231.86193636720884,56.87426755126504,58.42892744521042,63.379487002507204,11.252667893980671,11.249347142719333,12.95063416002869,6.0344123525118505,6.032631549717362,6.944972293187744,49.9911455785417
225.4619323338346,228.78830592377184,199.1844082635508,47.17874223066089,42.484120721204036,42.327458024749504,7.736735918683915,7.069661932586509,6.132191618745277,7.299925159039334,6.670513708883302,5.785972320655817,50.12307029049845
225.4483782903586,211.77676302914375,237.89224903173,56.9516524833014,52.80517999856055,60.80641305576514,9.771758316450462,8.510872898374394,11.009027308489602,8.328838399586077,7.254138171903328,9.383409456072867,49.96243663392826
218.36968143305415,223.24984687298382,221.26306300190595,30.354639618970754,30.31500582147134,30.533408217871184,4.99290634769572,5.097823840766948,5.088856478386041,4.359855011114811,4.451469999673789,4.443639610499572,49.85188542753783
233.74641278439725,233.712427670871,232.5773416117473,44.02521141975597,43.50625976340169,44.201432179556384,7.647563406876122,7.556318179352049,7.63977247903135,6.88578287105241,6.803626661116886,6.8787680044015636,49.850445846350176
239.12998605870524,212.44664706336204,237.8757781152391,53.859700925688756,56.54963990123885,53.45319472282647,9.742257045170845,9.087435324600758,9.618016031122778,8.424319739794713,7.858082622351852,8.316886110987303,49.882335505609994
239.35537241154057,258.71661041522924,348.3579223903678,41.49115910961101,33.85625517760868,48.62368371065379,9.41981206164676,8.308195794045318,16.066343211483133,3.1455556513913656,2.774353889631268,5.365030252762724,50.24412217224719
230.63534286679777,251.0926573836202,221.41320976422782,38.79582081063611,38.87638413365026,38.81075336478594,8.205693386465288,8.952088317392784,7.880614460874557,3.567591130176149,3.892101419529334,3.4262564937324322,49.92451338034281
226.90919775658188,302.4258499182671,276.37690614406733,58.98511704551564,59.77732920838136,65.23318702423667,11.359428347732223,15.343249516090259,15.301439107795455,7.078273303067957,9.560667148689175,9.534614297457225,49.917416722676194
231.7552624047734,241.78677942075504,225.00276971408138,60.94798502227325,60.28331666214733,64.37287789614953,10.797492259915552,11.142012304177552,11.071965771284122,9.10660448770088,9.397172677578308,9.338095434877863,49.919400826894055
223.26373041209325,214.75884830059894,213.03025287172355,41.012001897561625,35.47172396223851,40.89227514054683,6.6292524767276095,5.515295374690599,6.306929421471885,6.316198789550969,5.254846167336308,6.009096820121146,50.05510170602263
231.05123110001148,186.91774976944026,231.7397068672907,51.80294880503445,40.36680489956778,47.76812186199164,10.190783057945463,6.424209676371917,9.425044445721708,6.27758995256361,3.95735576827055,5.8058898887851,49.91851318510906
223.77756775055568,200.03823848132143,247.63382434447314,54.4982721372651,50.55686375413432,44.173709250435536,10.336444169201371,8.571661800937617,9.271408442368275,6.472087563980727,5.367082222510888,5.805223372582087,49.92924477147059
226.79657503251198,231.1230260270963,224.7804305017361,59.468075665118704,60.44774320327087,57.85724798075572,10.129471677825169,10.492759618224213,9.767483546214297,8.904896259039955,9.224265474365936,8.586669715590988,50.00550029360334
225.70193243060774,284.0908246604995,194.14264168489365,41.094311894089856,48.04449366288436,32.551735421151804,8.87963946733607,13.067098679369934,6.050251447958905,2.6793366591737553,3.942857888483656,1.8255989515527768,49.789016175937434
227.9666564048078,215.05591017628694,217.29857417764745,60.68792321394292,41.72593425505925,61.994470465437495,12.457624402346392,8.080143601846776,12.130297685123834,6.017467906854751,3.9029917130695306,5.85935766429744,49.87140002934835
232.1617635710017,223.83534734272126,232.28510627906485,42.82818099277529,41.34906482763623,45.00458870328059,7.730528089960934,7.195868210675896,8.12768756477958,6.253278941779316,5.820788777428294,6.5745440547845675,49.79676462357016
229.29537038050594,220.23045831036222,221.39143100250757,52.474805476401045,60.37462967608843,50.292697627194464,9.873474366781155,10.91077856991431,9.136705319870282,6.876704274230483,7.59916872619305,6.363557365067598,49.999033557868664
227.85509641313791,253.74913784046112,177.50520732681258,59.64769894302446,65.55557823036739,55.906077976182715,13.561691784242994,16.598760418987595,9.902196786275207,0.8925648623672318,1.0924500087853388,0.6517146276649677,50.12999873722622
228.7902423767111,198.3101164343829,204.08753380093353,46.32215473428945,35.88390355453133,38.18299451669591,8.72442778406789,5.858079363550295,6.415007428331365,6.016907196232419,4.040095322126874,4.424187501431104,50.07025333139339
230.47263783794233,234.58515111093854,205.35370041777858,68.06089117836962,68.95112574944504,64.10610605903672,15.104023232154194,15.574622205124948,12.675864027891453,4.233734694372361,4.365645985051573,3.55310929354129,50.266690522232004
232.94455558787712,223.25671237665887,229.16734688442284,51.950769254226024,51.81795122216895,60.53252304556342,8.922589210048546,8.529648107169132,10.22793276640321,8.175408664507492,7.815372578401045,9.37144232352236,50.05374787046064
239.56002734526348,240.52768472131092,307.25557946293424,61.640601525859374,55.45937706930921,78.335844127777,11.888180669079825,10.739256924016031,19.37735430001691,8.759243703811313,7.912713577777461,14.277287111761387,50.13491790488887
234.26340187913505,241.3204436237173,225.67764255107406,47.23110644231196,42.08196411835279,47.002374139405,8.806202727868444,8.082509629472172,8.442371239224071,6.698834901434219,6.148325137433197,6.422070085805038,49.93282792107419
232.94038337583916,248.29828652296206,225.80300780633377,59.6234516926657,58.741590909070254,58.75473837178041,10.305609308863378,10.822589868163098,9.844289868969266,9.310782661967735,9.77785777454379,8.893995559539873,50.09458881565546
229.98247136620662,229.42818088246528,230.16334892557904,57.85185082310376,58.247826896562316,57.90968344046832,12.328745982591945,12.38321460498236,12.350776685706924,5.00226907079182,5.024369185880323,5.011207814842145,49.82223190376298
238.03957530559578,274.8120218830903,246.33171509923747,63.53453647621203,65.95889027367426,75.95976206902662,14.348711279216671,17.197405511766775,17.752429259203552,4.7793113676872245,5.728162903114802,5.913031861298047,50.13465716626103
216.37015574950263,218.9761752776384,208.3186736711063,70.48708257698851,68.21636819679986,72.1635274280938,13.395210381579272,13.11982691273408,13.203485751983601,7.2918119907888155,7.141904342981222,7.187444839158425,49.83745077298002
224.21529301385263,220.02360220326074,236.84220728337965,53.22504660289905,55.017542007641325,52.03042851377944,11.552706106270447,11.71852357753033,11.929409487808355,2.9920262281045775,3.034971163994383,3.0895883393025207,49.86358940061817
231.21478176065676,252.56190469048423,226.97288784502322,34.285800016616996,32.882608713451404,36.29979061226966,7.60379384691369,7.965894667238719,7.902755650639698,2.2418145650443866,2.3485721796460317,2.329957002816676,49.9067628756818
232.30398621807984,232.16803288148648,232.4924625462674,34.776656817182555,34.67501501898086,34.83620156795323,7.718809736844331,7.6917458124729325,7.738299180526623,2.384591128556038,2.376230202952199,2.390612050963732,50.07979752545819
223.15739928637393,189.25492321674886,223.52247317721302,60.500490415534266,63.40628562719591,59.818281331374465,12.130190653316076,10.78144418746205,12.01303010365204,5.927819380364784,5.268709753155227,5.870564997745265,50.032465823550254
237.68030590854764,238.30768108224635,241.2474569345665,55.97537705894728,54.16664823502219,55.82166448067911,11.525424373298915,11.182443262540772,11.666275441140593,6.6458649692479685,6.448092976193897,6.727083425708348,49.92886967730505
